"V1" "V2"
"884" -0.315805189 0.334949425
"885" 1 -0.481557726
"886" 0.660668504 -1
"887" 0.623280366 0.567038855
"888" -0.667935346 -0.005332008
"889" 0.113814391 -0.55096178
"890" 1 -0.40897523
"891" 0.655434425 0.612266949
"892" -0.316975767 0.370677931
"893" 0.551709351 0.10410312
"894" -0.684135723 0.678837327
"895" 0.084568206 -0.588427604
"896" -0.672163386 0.001478697
"897" 0.17351667 -0.15703844
"898" -0.02809378 0.72321385
"899" 0.57124193 0.12420518
"900" -0.62126688 0.04877953
"901" 0.65836654 0.61791409
"902" 0.0315247 -0.6396244
"903" -0.53337646 0.55292174
"904" -0.62378416 -0.62223324
"905" 1 -0.42912129
"906" -0.6417632 0.65351474
"907" -0.09218361 0.66950082
"908" 0.08629014 -0.60638959
"909" 0.63315538 0.57664356
"910" -0.55196097 0.13782177
"911" -0.61990575 -0.6220887
"912" -0.47623889 0.35959787
"913" 0.57136045 0.10465595
"914" 0.65281449 0.61443454
"915" 1 -0.39874597
"916" 0.0638061 -0.59597026
"917" -0.03471303 0.72161191
"918" -0.785771572 -0.781083375
"919" 0.24599256 -0.001540593
"920" 0.990550724 -0.663915856
"921" -0.220403139 0.292477541
"922" 0.075732724 -0.407607711
"923" -0.500997054 0.732490645
"924" 0.626274714 0.431382761
"925" 0.0519478 -0.61839344
"926" 0.19446539 -0.11758912
"927" 1 -0.47083983
"928" -0.66849266 -0.00386446
"929" 0.62492212 0.56605444
"930" -0.66514236 0.66282263
"931" -0.31476779 0.33832514
"932" -0.61591663 -0.61335357
"933" 0.49679738 0.58630762
"934" 0.11892964 -0.55161134
"935" 0.54046326 0.10412783
"936" 0.93226494 0.59354009
"937" -0.40025534 0.48646847
"938" -0.63844632 0.02558682
"939" -0.6626717 0.662280918
"940" -0.668788269 -0.005800524
"941" 0.124664779 -0.548756093
"942" 1 -0.51706372
"943" -0.323901171 0.327524692
"944" 0.620854718 0.570169323
"945" -0.616420608 -0.61406406
"946" -0.64170104 0.65318939
"947" 0.08672874 -0.60388591
"948" -0.09396071 0.66800671
"949" -0.62329263 -0.62172248
"950" -0.54853792 0.13955678
"951" 0.63260237 0.57562841
"952" 1 -0.42857803
"953" -0.61583768 -0.61304282
"954" 0.67054544 -0.74623542
"955" 0.54984413 0.13599635
"956" -0.63945708 0.02602985
"957" 1 -0.2554963
"958" 0.12089841 -0.55041342
"959" -0.39512288 0.4844358
"960" -0.615222773 -0.612365053
"961" 0.183795358 -0.14088768
"962" -0.39132713 0.483305106
"963" 0.005281034 1
"964" 1 -0.239134498
"965" 0.668012626 -0.747714336
"966" -0.639963281 0.026554657
"967" -0.61611844 -0.61323129
"968" -0.63958312 0.02543959
"969" 0.65328172 0.61398741
"970" -0.39665103 0.48458999
"971" 1 -0.11263706
"972" 0.99723759 -0.46584568
"973" 0.54026239 0.11903751
"974" -0.61631062 -0.613532
"975" 0.53983226 0.11269369
"976" -0.40636304 0.48786283
"977" 0.65066267 0.61044812
"978" 0.11384783 -0.55632871
"979" -0.639117 0.02406008
"980" 1 -0.49546394
"981" -0.61653636 -0.61364122
"982" 0.04118433 -0.6232651
"983" -0.63930072 0.02510558
"984" 0.19043046 -0.1263277
"985" 0.62065117 0.56816537
"986" 0.6734216 -0.74415422
"987" -0.40064105 0.48597982
"988" -0.63934566 0.64193493
"989" 0.19877665 -0.1261331
"990" -0.03126143 0.71645774
"991" -0.68379854 -0.01770014
"992" -0.31109821 0.26833144
"993" 0.05037955 -0.6215184
"994" 0.6267372 0.56768802
"995" -0.61616041 -0.61281074
"996" 1 -0.46258862
"997" 1 0.62202125
"998" 0.54437741 0.58354657
"999" 0.52069128 0.09237717
"1000" -0.63673515 0.02143317
"1001" -0.42393445 0.4953548
"1002" -0.674833886 0.669776633
"1003" -0.624656267 -0.62091567
"1004" 0.633672031 0.570456222
"1005" 0.183843828 -0.161507232
"1006" 1 -0.447129084
"1007" -0.309357379 0.360398902
"1008" -0.665420646 0.001556467
"1009" -0.63601249 0.0233946
"1010" 1 -0.49626283
"1011" -0.50198343 0.51770917
"1012" 0.65105453 0.61058193
"1013" 0.54091702 0.11206375
"1014" -0.616018 -0.61341961
"1015" -0.01491656 0.72375947
"1016" -0.6776038832 0.673589419
"1017" -0.3119156874 0.3558723698
"1018" -0.6734951678 0.0002125198
"1019" 0.6407801152 0.571715243
"1020" -0.6248039614 -0.622530523
"1021" 0.2207465132 -0.1073571065
"1022" 0.0674392844 -0.6162046945
"1023" -0.653646086 -0.655846429
"1024" 0.09653312 -0.629882828
"1025" -0.712026078 0.717441637
"1026" -0.704521233 -0.003259401
"1027" 0.691955093 0.597717981
"1028" 0.282805038 -0.083682578
"1029" -0.333998002 0.372856153
"1030" -0.62966498 0.03922936
"1031" 0.10550147 -0.5717975
"1032" -0.53009613 0.54944802
"1033" -0.02471171 0.72589506
"1034" -0.6169664 -0.61428413
"1035" 0.64734987 0.60715643
"1036" 0.54298548 0.09791922
"1037" -0.6234974 -0.61975303
"1038" -0.44526137 0.50844218
"1039" 0.06430716 -0.61724472
"1040" 0.20850893 -0.10089616
"1041" 0.62885728 0.56362954
"1042" 1 -0.43689217
"1043" -0.64632406 0.02636285
"1044" 0.10849735 -0.55981891
"1045" 1 -0.16664888
"1046" -0.61569152 -0.61319527
"1047" -0.41257849 0.49091497
"1048" 1 -0.5912908
"1049" 0.61875281 0.56511945
"1050" -0.63825263 0.0237513
"1051" -0.89444532 -0.77478235
"1052" 0.99533234 -0.34476135
"1053" -0.37822646 0.33699912
"1054" 0.17701255 -0.11602517
"1055" 0.64344591 0.61411464
"1056" -0.60920924 0.84552932
"1057" 0.02003343 -0.5725023
"1058" -0.61613495 -0.61369379
"1059" -0.41930415 0.49507606
"1060" 0.64825682 0.60618535
"1061" 0.52612024 0.09661642
"1062" 0.10633537 -0.56856606
"1063" -0.67022301 1
"1064" -0.64653337 0.02091452
"1065" -0.63116033 -0.63493645
"1066" -0.69893066 -0.0244533
"1067" -0.66448454 0.66883793
"1068" 0.11570507 -0.58552345
"1069" 0.65606053 0.58657291
"1070" -0.31521185 0.28275823
"1071" -0.02007923 0.71267523
"1072" -0.73042884 -0.73256162
"1073" -0.36288628 0.75926922
"1074" 0.38856489 0.10170072
"1075" -0.59501857 0.15808733
"1076" -0.07171587 -0.68444809
"1077" 0.90827145 -0.20786794
"1078" 0.69977238 0.63296347
"1079" -0.616444073 -0.614096964
"1080" 1 -0.478910172
"1081" -0.667310264 -0.004322778
"1082" -0.664832615 0.662683062
"1083" 0.109030438 -0.560401086
"1084" 0.623575093 0.566971143
"1085" -0.315253901 0.338188225
"1086" -0.61540959 -0.61290279
"1087" -0.6383454 0.02325258
"1088" -0.41846166 0.49290903
"1089" 0.11090753 -0.55754804
"1090" 0.6495111 0.60983606
"1091" 0.68932417 -0.73778665
"1092" 0.53382149 0.11273916
"1093" -0.626888 -0.6255145
"1094" 0.5712085 0.1294062
"1095" 1 -0.4274062
"1096" 0.0301512 -0.6331591
"1097" 0.6642008 0.6230881
"1098" 0.1629504 -0.1385136
"1099" -0.4488727 0.3877156
"1100" -0.674790519 0.001684696
"1101" -0.672118502 0.668238685
"1102" 0.060383869 -0.61925928
"1103" 1 -0.439354168
"1104" -0.309503682 0.344867739
"1105" 0.638953488 0.572997845
"1106" 0.190144129 -0.110098945
"1107" 0.07098285 -0.58913393
"1108" 0.65113005 0.61217527
"1109" -0.03745897 0.71838641
"1110" -0.47082332 0.34893338
"1111" 1 -0.40231547
"1112" 0.5630248 0.10490406
"1113" -0.61875237 -0.62003355
"1114" -0.62042402 -0.61854902
"1115" 0.62925154 0.56907932
"1116" -0.52413015 0.15210853
"1117" 1 -0.42753454
"1118" 0.09283981 -0.58388431
"1119" -0.11459734 0.65222103
"1120" -0.64457704 0.65211563
"1121" 0.09315225 -0.58797029
"1122" -0.30115013 0.26680071
"1123" -0.03384145 0.70966778
"1124" -0.64447104 0.64792278
"1125" 1 -0.42251958
"1126" -0.62263978 -0.6229566
"1127" -0.68845949 -0.0186679
"1128" -0.59035165 0.06329163
"1129" 1 0.63034836
"1130" -0.03340309 0.70600681
"1131" 1 -0.44137236
"1132" -0.62811573 -0.61801102
"1133" 0.56804427 0.4932
"1134" -0.58040486 0.59818939
"1135" -0.62513357 -0.62095362
"1136" 0.24491469 -0.09077998
"1137" 1 0.6255956
"1138" -0.64660584 0.03006064
"1139" 0.57494689 0.43957109
"1140" 0.07886774 -0.61289617
"1141" -0.47352183 0.52628997
"1142" -1 -0.008695619
"1143" -0.072114238 0.683444689
"1144" -0.447262299 0.202042557
"1145" 0.093570461 -0.584260266
"1146" -0.629290582 0.678550611
"1147" 0.630579721 0.571151576
"1148" 1 -0.427499754
"1149" -0.61671723 -0.61384767
"1150" 1 -0.37476933
"1151" -0.64803821 0.02239605
"1152" 0.62535484 0.56506389
"1153" 0.66832539 -0.74105942
"1154" 0.09111834 -0.58997968
"1155" -0.43804435 0.50706926
"1156" -0.71694727 -0.75914434
"1157" 0.58543257 0.3138656
"1158" -0.35995956 0.67540438
"1159" 0.09749846 -0.5755049
"1160" 0.94633348 -0.33686291
"1161" 0.19365751 0.7384075
"1162" -0.49497538 0.0362475
"1163" -0.648672561 -0.001722834
"1164" -0.679546844 1
"1165" -0.61921213 -0.613837727
"1166" 1 -0.219725201
"1167" -0.448000206 0.472865425
"1168" 0.029175001 0.710603516
"1169" 0.618235366 0.568289734
"1170" -0.62384874 -0.62705814
"1171" 1 -0.39655384
"1172" 0.6573913 0.61961849
"1173" 0.05423081 -0.60608698
"1174" -0.48564596 0.37514793
"1175" -0.03094337 0.72654692
"1176" 0.58584383 0.10452865
"1177" 0.186533554 -0.153338876
"1178" 1 0.620845633
"1179" -0.524973474 0.547983516
"1180" -0.683664911 -0.009289092
"1181" 1 -0.450503708
"1182" -0.250408253 0.186276172
"1183" -0.631151215 -0.627212457
"1184" -0.01530283 -1
"1185" 0.6273205 0.56260673
"1186" 0.1311823 -0.56883629
"1187" -0.44112318 0.50744216
"1188" -0.64087969 0.02886886
"1189" 0.21473153 -0.08571006
"1190" 1 -0.44438443
"1191" -0.62719402 -0.62579307
"1192" -0.64483797 0.65726986
"1193" -0.56605732 0.13216961
"1194" -0.08655305 0.67537802
"1195" 1 -0.43275927
"1196" 0.08513108 -0.61796032
"1197" 0.63692777 0.58255854
"1198" -0.61797738 -0.61495337
"1199" -0.51239321 0.52933762
"1200" -0.63231637 0.0302157
"1201" 0.05016749 -0.62093802
"1202" -0.02000361 0.72310915
"1203" 0.20141849 -0.12478085
"1204" 0.62296054 0.5650677
"1205" -0.61588 -0.613193132
"1206" 0.620156057 0.569111267
"1207" -0.647039158 0.013115094
"1208" -0.468536598 0.486875218
"1209" -0.007498992 0.727285673
"1210" 0.122753225 -0.549697717
"1211" -0.668415596 1
"1212" -0.45950087 0.32559392
"1213" 0.02543556 -0.63895969
"1214" 0.6588806 0.61793229
"1215" -0.0445557 0.71244564
"1216" 0.17417176 -0.15838522
"1217" -0.62343179 -0.62138075
"1218" 0.57223485 0.12337793
"1219" 0.13884102 -0.52107337
"1220" -0.02359211 0.71533412
"1221" -0.52503773 0.54296545
"1222" -0.62338564 0.03995593
"1223" -0.01460387 -1
"1224" 1 -0.44923559
"1225" 0.62159578 0.56245157
"1226" -0.615095905 -0.613076237
"1227" -0.635610047 0.025181632
"1228" 0.004951311 1
"1229" 0.651588684 0.607548241
"1230" 0.534754329 0.106535631
"1231" -0.412291275 0.491733331
"1232" 0.11393616 -0.55227424
"1233" -0.616035531 -0.613480319
"1234" -0.671476343 0.667880529
"1235" 1 -0.592856939
"1236" -0.316770234 0.353006321
"1237" -0.663906463 -0.004532813
"1238" 1 -0.164673911
"1239" 0.557428428 0.176462477
"1240" -0.01519213 -1
"1241" -0.41995372 0.49440408
"1242" 0.16644963 -0.11254948
"1243" -0.63889965 0.0253823
"1244" 0.12433085 -0.57342867
"1245" 0.56905167 0.13563072
"1246" 0.66015876 0.62209158
"1247" -0.61589625 -0.61262117
"1248" 0.19466673 -0.12258228
"1249" -0.45042895 0.31042897
"1250" 0.62062953 0.56375382
"1251" 0.04701299 -0.61992098
"1252" -0.03471216 0.71131296
"1253" 1 -0.47965926
"1254" 0.57739205 0.12709553
"1255" 0.0223727 -0.6408221
"1256" -0.4516859 0.38844707
"1257" -0.67281871 1
"1258" 0.67484375 0.62577963
"1259" 0.17505538 -0.15190154
"1260" -0.63422875 -0.63345404
"1261" -0.4114468 0.49037369
"1262" -0.63710881 0.02461787
"1263" 0.05258981 -0.61674216
"1264" 0.62078096 0.56212888
"1265" 0.19732482 -0.11688817
"1266" 1 -0.46601334
"1267" -0.61608379 -0.61339807
"1268" 0.10892043 -0.55954195
"1269" -0.63075773 0.02863848
"1270" -0.5043613 0.52340418
"1271" 0.64616786 0.60561112
"1272" -0.01802785 0.72429398
"1273" 0.53694628 0.10270342
"1274" -0.56791978 -0.55841463
"1275" 0.0063605209 1
"1276" 0.6249280287 0.5546840957
"1277" -0.6762787716 0.6583716545
"1278" -0.3112376907 0.3541714661
"1279" 0.0559672613 -0.616753158
"1280" 0.2045124969 -0.1138636822
"1281" -0.6653495592 0.0002338322
"1282" 0.09899145 -0.56960176
"1283" 1 -0.42142068
"1284" 0.64810954 0.60779684
"1285" 0.53202524 0.10457199
"1286" -0.61589985 -0.61355373
"1287" -0.64039178 0.02314896
"1288" -0.42827269 0.4981239
"1289" -0.310180267 0.35564879
"1290" 0.636791334 0.570701199
"1291" -0.676083246 0.671211593
"1292" 0.060085525 -0.619442461
"1293" 0.19242608 -0.109569272
"1294" -0.672223783 0.003487482
"1295" 1 -0.430568276
"1296" -0.618488 -0.6159928
"1297" -0.4392797 0.3765778
"1298" 0.0528453 -0.6158474
"1299" 0.6666797 -0.7474549
"1300" 1 -0.3691562
"1301" 0.1917645 -0.1124499
"1302" 0.622699 0.5612922
"1303" -0.62248806 -0.62086074
"1304" 0.0875375 -0.59998931
"1305" 1 -0.42819535
"1306" -0.09681947 0.6656441
"1307" -0.54385335 0.14164887
"1308" -0.64142107 0.65240327
"1309" 0.63176078 0.57405926
"1310" 0.13092831 -0.51703501
"1311" 0.64859121 0.60839462
"1312" 1 -0.43802322
"1313" -0.04431575 0.70926232
"1314" 0.54417895 0.10655238
"1315" -0.45911203 0.31882663
"1316" -0.01465825 -1
"1317" -0.663222911 0.004018294
"1318" 0.09995503 -0.570864842
"1319" -0.307712496 0.367259388
"1320" 0.628553747 0.567498663
"1321" -0.674907355 0.668945082
"1322" 1 -0.446306632
"1323" -0.616177666 -0.614210374
"1324" 1 -0.36292538
"1325" 0.09472164 -0.57983767
"1326" -0.65604974 0.65299295
"1327" -0.5387512 0.14119095
"1328" -0.1550158 0.61631413
"1329" 0.66984305 -0.74042462
"1330" -0.6187384 -0.61626102
"1331" -0.52645528 0.1492875
"1332" -0.6191218 -0.61705535
"1333" 0.09429041 -0.58014483
"1334" 0.62876976 0.56857368
"1335" -0.64684086 0.65075509
"1336" -0.12793761 0.64143363
"1337" 1 -0.43473424
"1338" -0.61717982 -0.61543626
"1339" 0.11160301 -0.55806389
"1340" -0.64061335 0.64318126
"1341" -0.31240504 0.27143402
"1342" 0.62448554 0.56559541
"1343" -0.02878525 0.71373663
"1344" -0.68250353 -0.01842842
"1345" -0.63407023 -0.63408366
"1346" 0.58157417 0.44063185
"1347" 1 0.62808429
"1348" -0.48521041 0.37833841
"1349" 0.04711634 -0.63080809
"1350" -0.03587003 0.73366435
"1351" 0.23508435 -0.13005399
"1352" -0.62163229 -0.61750378
"1353" 1 -0.38553543
"1354" 0.63274757 0.57363397
"1355" -0.46327732 0.52951009
"1356" -0.66164694 0.02350002
"1357" 0.67326054 -0.74292918
"1358" 0.08287646 -0.61922574
"1359" -0.61749255 -0.61428128
"1360" -0.65278023 0.02228779
"1361" 0.66917487 -0.74079876
"1362" 0.08744431 -0.60063797
"1363" 1 -0.37848345
"1364" 0.62733052 0.56735135
"1365" -0.44656437 0.51392464
"1366" -0.61574664 -0.61322008
"1367" 0.62217645 0.56329078
"1368" 0.10123774 -0.56837845
"1369" 1 -0.36144409
"1370" -0.63988188 0.02308245
"1371" -0.41991685 0.49471605
"1372" 0.66848629 -0.74316779
"1373" -0.03391663 0.70869416
"1374" 1 -0.4361104
"1375" -0.30821589 0.26251402
"1376" -0.68735184 -0.02121611
"1377" -0.64089054 0.64398793
"1378" 0.63142839 0.56999176
"1379" 0.0997718 -0.57392299
"1380" -0.61688719 -0.61594554
"1381" 1 -0.44699495
"1382" -0.03678238 0.70718197
"1383" -0.46073499 0.32647384
"1384" 0.56214863 0.49459493
"1385" 1 0.62379012
"1386" 0.09343674 -0.57108696
"1387" -0.607867516 -0.615668974
"1388" -0.072736354 0.68317223
"1389" -0.44027815 0.197784697
"1390" 0.623327269 0.564367084
"1391" -0.629308561 0.655154492
"1392" -1 -0.002669093
"1393" 0.110614171 -0.558440671
"1394" -0.63807896 0.02417716
"1395" 0.11295243 -0.55523363
"1396" -0.39662725 0.48430084
"1397" 0.64979195 0.60924887
"1398" 1 -0.48135729
"1399" -0.66820892 1
"1400" 0.53689695 0.10923308
"1401" -0.6167965 -0.613469
"1402" -0.44846572 0.31020392
"1403" 0.02905919 -0.63457557
"1404" 0.56351376 0.13021583
"1405" 0.65688828 0.61918258
"1406" -0.03170813 0.71342148
"1407" 0.17113068 -0.14909603
"1408" -0.6163006 -0.6141045
"1409" -0.4374931 0.3795822
"1410" 0.5360533 0.1097762
"1411" 0.6611446 -1
"1412" 0.6490156 0.609008
"1413" 1 -0.4694521
"1414" 0.1069182 -0.5523705
"1415" -0.67530632 -1
"1416" -0.04092517 0.70945009
"1417" -0.58709909 -0.5638011
"1418" 0.5577431 0.17091946
"1419" -0.45475938 0.31539465
"1420" 0.1062474 -0.55874655
"1421" 1 -0.45852263
"1422" -0.40198285 0.48709565
"1423" 0.04204084 -0.62304555
"1424" -0.63839498 0.02539308
"1425" 0.62042047 0.56668703
"1426" -0.61652556 -0.61370928
"1427" 0.19169104 -0.12487524
"1428" 0.67476247 -0.74332745
"1429" -0.61382672 -0.61123847
"1430" 0.62209063 0.56322442
"1431" 1 -0.32304078
"1432" 0.66819218 -0.74512672
"1433" -0.45513472 0.30844133
"1434" -0.03302731 0.71185859
"1435" 0.18396624 -0.15789463
"1436" 0.65797287 0.62034066
"1437" -0.43048439 0.19972076
"1438" -0.63171697 0.64418686
"1439" 0.17068334 -0.14799892
"1440" 0.02939363 -0.63485708
"1441" 0.56295725 0.1313027
"1442" -0.61644368 -0.61274195
"1443" -0.81357557 -0.7303433
"1444" 0.24595766 -0.21688838
"1445" -0.51447689 0.67951698
"1446" 0.47912877 0.42341721
"1447" 0.02667383 0.79193977
"1448" 0.95216148 -0.55437777
"1449" -0.40378524 0.09693009
"1450" 0.10072951 -0.57057383
"1451" 0.62159996 0.56207836
"1452" -0.51839111 0.53598268
"1453" -0.62846649 0.03383226
"1454" -0.61582716 -0.61316967
"1455" 1 -0.44067849
"1456" -0.02137557 0.71668415
"1457" 1 -0.43173424
"1458" -0.40845139 0.49247514
"1459" -0.61613666 -0.61384457
"1460" 0.62628687 0.56354455
"1461" -0.67044977 1
"1462" 0.09426894 -0.58139682
"1463" -0.64655941 0.02187349
"1464" -0.61714197 -0.6146231
"1465" -0.67450195 0.65724316
"1466" 0.09702387 -0.5738239
"1467" -0.2101367 0.56104988
"1468" 1 -0.59525541
"1469" 1 -0.16236787
"1470" -0.57023708 0.1144679
"1471" -0.61573156 -0.61310509
"1472" -0.01874175 0.71953881
"1473" 0.62112655 0.5634002
"1474" 0.10741879 -0.56151411
"1475" -0.50976838 0.5264805
"1476" 1 -0.4654781
"1477" -0.63099467 0.02857433
"1478" 0.196656 -0.12492151
"1479" -0.02787842 0.71775897
"1480" -0.68184491 -0.01733409
"1481" 1 0.61983094
"1482" -0.31256479 0.27222054
"1483" 0.04827422 -0.62111279
"1484" -0.64041741 0.64261709
"1485" -0.4550325 0.51496801
"1486" 0.63064067 0.5640083
"1487" -0.62596232 -0.62183127
"1488" 1 -0.43206052
"1489" -0.64898056 0.02785667
"1490" 0.21431301 -0.09540752
"1491" 0.06748807 -0.61814292
"1492" -0.668342957 -0.005741908
"1493" 0.184442303 -0.148272062
"1494" -0.31952091 0.329356626
"1495" 0.620456298 0.566892646
"1496" -0.616389028 -0.614144693
"1497" 1 -0.499456469
"1498" -0.661850694 0.660887987
"1499" 0.111863283 -0.557329318
"1500" 0.621365663 0.566241634
"1501" -0.414391289 0.209828586
"1502" -0.62984691 0.648014696
"1503" -1 -0.002185331
"1504" 1 -0.487542211
"1505" -0.611434242 -0.614737084
"1506" -0.663484382 0.66180134
"1507" -0.669334814 -0.005170785
"1508" 0.050620586 -0.61885534
"1509" -0.315897255 0.333088978
"1510" 0.624934448 0.567773515
"1511" -0.617796432 -0.615252584
"1512" 0.198226269 -0.120322241
"1513" -0.66914414 -0.006672066
"1514" -0.318282742 0.3275282
"1515" 1 -0.495707071
"1516" -0.617410144 -0.614754325
"1517" 0.184447361 -0.149307873
"1518" 0.622404975 0.56822288
"1519" -0.661440398 0.660468068
"1520" -0.616508341 -0.613881526
"1521" -0.320988669 0.324227923
"1522" 0.119354329 -0.552211659
"1523" -0.660783868 0.660245073
"1524" 0.652216257 0.611488926
"1525" 0.542431705 0.114217114
"1526" -0.669510905 -0.007408376
"1527" -0.61778114 -0.61516082
"1528" 0.62287082 0.56668045
"1529" 0.19210508 -0.12581148
"1530" 0.04599303 -0.62107634
"1531" -0.4499128 0.31195993
"1532" -0.03691996 0.71092601
"1533" 0.68083961 -0.74038479
"1534" 1 -0.3830167
"1535" 0.66569801 -0.7494255
"1536" 0.62691399 0.56513933
"1537" -0.62666329 -0.6214424
"1538" -0.64002071 0.02578671
"1539" 0.17825404 -0.16120398
"1540" -0.43688597 0.50561589
"1541" -0.67344175 0.667830355
"1542" 0.102425163 -0.565860677
"1543" -0.663660357 0.003331294
"1544" 0.626197169 0.565136335
"1545" 1 -0.36548097
"1546" -0.309081635 0.363013206
"1547" 0.66785522 -0.743021423
"1548" -0.61698624 -0.61629032
"1549" 0.56281184 0.49270937
"1550" -0.03606412 0.7074825
"1551" 0.09237625 -0.57179894
"1552" 1 -0.44328097
"1553" 1 0.62404247
